Event_ID|DriverID|turn|tcd|sl_app|sl_trav|move|ag|male|d|v
56995|1021|0|1|45|45|2|2|1|85|14.6640216
56995|1021|0|1|45|45|2|2|1|90|14.77414357
56996|1021|0|1|45|45|1|2|1|-100|11.94444465
56996|1021|0|1|45|45|1|2|1|-95|12.22222203
56996|1021|0|1|45|45|1|2|1|-90|12.50000027
56996|1021|0|1|45|45|1|2|1|-85|12.77777766
56996|1021|0|1|45|45|1|2|1|-80|13.05555589
56996|1021|0|1|45|45|1|2|1|-75|13.33333328
56996|1021|0|1|45|45|1|2|1|-70|13.61111152
56996|1021|0|1|45|45|1|2|1|-65|13.8888889
56996|1021|0|1|45|45|1|2|1|-60|14.16666629
56996|1021|0|1|45|45|1|2|1|-55|14.16666629
56996|1021|0|1|45|45|1|2|1|-50|14.44444453
56996|1021|0|1|45|45|1|2|1|-45|14.30420686
56996|1021|0|1|45|45|1|2|1|-40|14.16666629
56996|1021|0|1|45|45|1|2|1|-35|14.16666629
56996|1021|0|1|45|45|1|2|1|-30|14.44444453
56996|1021|0|1|45|45|1|2|1|-25|14.31499443
56996|1021|0|1|45|45|1|2|1|-20|14.16666629
56996|1021|0|1|45|45|1|2|1|-15|14.16666629
56996|1021|0|1|45|45|1|2|1|-10|14.44444453
56996|1021|0|1|45|45|1|2|1|-5|14.44444453
56996|1021|0|1|45|45|1|2|1|0|14.44444453
56996|1021|0|1|45|45|1|2|1|5|14.72222277
56996|1021|0|1|45|45|1|2|1|10|14.72222277
56996|1021|0|1|45|45|1|2|1|15|14.72222277
56996|1021|0|1|45|45|1|2|1|20|14.9999993
56996|1021|0|1|45|45|1|2|1|25|14.9999993
56996|1021|0|1|45|45|1|2|1|30|14.9999993
56996|1021|0|1|45|45|1|2|1|35|14.9999993
56996|1021|0|1|45|45|1|2|1|40|14.9999993
56996|1021|0|1|45|45|1|2|1|45|14.9999993
56996|1021|0|1|45|45|1|2|1|50|14.9999993
56996|1021|0|1|45|45|1|2|1|55|14.9999993
56996|1021|0|1|45|45|1|2|1|60|14.9999993
56996|1021|0|1|45|45|1|2|1|65|14.9999993
56996|1021|0|1|45|45|1|2|1|70|14.72222277
56996|1021|0|1|45|45|1|2|1|75|14.3257817
56996|1021|0|1|45|45|1|2|1|80|14.16666629
56996|1021|0|1|45|45|1|2|1|85|13.61111152
56996|1021|0|1|45|45|1|2|1|90|13.33333328
56996|1021|0|1|45|45|1|2|1|95|12.77777766
56996|1021|0|1|45|45|1|2|1|100|12.22222203
57001|1103|0|1|40|40|3|3|0|-85|17.2222218
57001|1103|0|1|40|40|3|3|0|-80|16.94444526
57001|1103|0|1|40|40|3|3|0|-75|16.66666703
57001|1103|0|1|40|40|3|3|0|-70|16.2535619
57001|1103|0|1|40|40|3|3|0|-65|15.83333402
57001|1103|0|1|40|40|3|3|0|-60|15.27777754
57001|1103|0|1|40|40|3|3|0|-55|14.9999993
57001|1103|0|1|40|40|3|3|0|-50|14.60317417
57001|1103|0|1|40|40|3|3|0|-45|14.16666629
57001|1103|0|1|40|40|3|3|0|-40|12.77777766
57001|1103|0|1|40|40|3|3|0|-35|11.94444465
57001|1103|0|1|40|40|3|3|0|-30|11.38888902
57001|1103|0|1|40|40|3|3|0|-25|10.8333334
57001|1103|0|1|40|40|3|3|0|-20|9.166666523
57001|1103|0|1|40|40|3|3|0|-15|8.201506513
57001|1103|0|1|40|40|3|3|0|-10|6.66666664
57001|1103|0|1|40|40|3|3|0|-5|4.166666757
57001|1103|0|1|40|40|3|3|0|0|0
57001|1103|0|1|40|40|3|3|0|5|4.63492058
57001|1103|0|1|40|40|3|3|0|10|6.099033843
57001|1103|0|1|40|40|3|3|0|15|7.49999965
57001|1103|0|1|40|40|3|3|0|20|7.982456022
57001|1103|0|1|40|40|3|3|0|25|8.611110899
57001|1103|0|1|40|40|3|3|0|30|9.444444762
57001|1103|0|1|40|40|3|3|0|35|9.589372116
57001|1103|0|1|40|40|3|3|0|40|10.00000039
57001|1103|0|1|40|40|3|3|0|45|10.55555516
57001|1103|0|1|40|40|3|3|0|50|11.11111078
57001|1103|0|1|40|40|3|3|0|55|11.38888902
57001|1103|0|1|40|40|3|3|0|60|11.38888902
57001|1103|0|1|40|40|3|3|0|65|11.94444465
57001|1103|0|1|40|40|3|3|0|70|12.22222203
57001|1103|0|1|40|40|3|3|0|75|12.50000027
57001|1103|0|1|40|40|3|3|0|80|12.50000027
57001|1103|0|1|40|40|3|3|0|85|12.77777766
57001|1103|0|1|40|40|3|3|0|90|12.64346774
57001|1103|0|1|40|40|3|3|0|95|12.63125767
57001|1103|0|1|40|40|3|3|0|100|12.77777766
57002|1103|0|1|40|40|2|3|0|-70|10.8333334
57002|1103|0|1|40|40|2|3|0|-65|10.8333334
57002|1103|0|1|40|40|2|3|0|-60|11.11111078
57002|1103|0|1|40|40|2|3|0|-55|10.8333334
57002|1103|0|1|40|40|2|3|0|-50|10.55555516
57002|1103|0|1|40|40|2|3|0|-45|10.55555516
57002|1103|0|1|40|40|2|3|0|-40|10.27777777
57002|1103|0|1|40|40|2|3|0|-35|10.27777777
57002|1103|0|1|40|40|2|3|0|-30|9.642857266
57002|1103|0|1|40|40|2|3|0|-25|8.888889138
57002|1103|0|1|40|40|2|3|0|-20|8.888889138
57002|1103|0|1|40|40|2|3|0|-15|7.550505194
57002|1103|0|1|40|40|2|3|0|-10|6.111111016
57002|1103|0|1|40|40|2|3|0|-5|5.277777579
57002|1103|0|1|40|40|2|3|0|0|4.722222381
57002|1103|0|1|40|40|2|3|0|5|5.000000193
57002|1103|0|1|40|40|2|3|0|10|5.555555391
57002|1103|0|1|40|40|2|3|0|15|6.66666664
57002|1103|0|1|40|40|2|3|0|20|7.777777889
57002|1103|0|1|40|40|2|3|0|25|8.333333513
57002|1103|0|1|40|40|2|3|0|30|8.947811537
57002|1103|0|1|40|40|2|3|0|35|9.722222148
57002|1103|0|1|40|40|2|3|0|40|10.27777777
57002|1103|0|1|40|40|2|3|0|45|10.55555516
57002|1103|0|1|40|40|2|3|0|50|10.8333334
57002|1103|0|1|40|40|2|3|0|55|11.66666641
57002|1103|0|1|40|40|2|3|0|60|11.66666641
57002|1103|0|1|40|40|2|3|0|65|11.94444465
57002|1103|0|1|40|40|2|3|0|70|12.50000027
57002|1103|0|1|40|40|2|3|0|75|12.77777766
57002|1103|0|1|40|40|2|3|0|80|12.77777766
57002|1103|0|1|40|40|2|3|0|85|13.01373978
57002|1103|0|1|40|40|2|3|0|90|13.24269008
57002|1103|0|1|40|40|2|3|0|95|13.21345046
57002|1103|0|1|40|40|2|3|0|100|13.05555589
57008|1103|0|1|45|45|1|3|0|-100|11.61924119
57008|1103|0|1|45|45|1|3|0|-95|11.11111078
57008|1103|0|1|45|45|1|3|0|-90|11.12825753
57008|1103|0|1|45|45|1|3|0|-85|11.38888902
57008|1103|0|1|45|45|1|3|0|-80|11.38888902
57008|1103|0|1|45|45|1|3|0|-75|11.29403753
57008|1103|0|1|45|45|1|3|0|-70|11.66666641
57008|1103|0|1|45|45|1|3|0|-65|11.66666641
57008|1103|0|1|45|45|1|3|0|-60|11.97637307
57008|1103|0|1|45|45|1|3|0|-55|12.281523
57008|1103|0|1|45|45|1|3|0|-50|12.50000027
57008|1103|0|1|45|45|1|3|0|-45|12.77777766
57008|1103|0|1|45|45|1|3|0|-40|13.05555589
57008|1103|0|1|45|45|1|3|0|-35|13.33333328
57008|1103|0|1|45|45|1|3|0|-30|13.61111152
57008|1103|0|1|45|45|1|3|0|-25|13.8888889
57008|1103|0|1|45|45|1|3|0|-20|13.8888889
57008|1103|0|1|45|45|1|3|0|-15|13.8888889
57008|1103|0|1|45|45|1|3|0|-10|14.16666629
57008|1103|0|1|45|45|1|3|0|-5|14.16666629
57008|1103|0|1|45|45|1|3|0|0|14.16666629
57008|1103|0|1|45|45|1|3|0|5|14.01815162
57008|1103|0|1|45|45|1|3|0|10|13.92464245
57008|1103|0|1|45|45|1|3|0|15|14.16666629
57008|1103|0|1|45|45|1|3|0|20|14.44444453
57008|1103|0|1|45|45|1|3|0|25|14.72222277
57008|1103|0|1|45|45|1|3|0|30|14.99221118
57008|1103|0|1|45|45|1|3|0|35|15.08409735
57008|1103|0|1|45|45|1|3|0|40|15.27777754
57008|1103|0|1|45|45|1|3|0|45|15.55555578
57008|1103|0|1|45|45|1|3|0|50|15.83333402
57008|1103|0|1|45|45|1|3|0|55|15.88647389
57008|1103|0|1|45|45|1|3|0|60|16.11111055
57008|1103|0|1|45|45|1|3|0|65|16.38888879
57008|1103|0|1|45|45|1|3|0|70|16.51027094
57008|1103|0|1|45|45|1|3|0|75|16.66666703
57008|1103|0|1|45|45|1|3|0|80|16.66666703
57008|1103|0|1|45|45|1|3|0|85|16.90801461
57008|1103|0|1|45|45|1|3|0|90|17.2222218
57008|1103|0|1|45|45|1|3|0|95|17.2222218
57008|1103|0|1|45|45|1|3|0|100|17.50000004
57009|1103|0|1|45|45|1|3|0|-100|15.55555578
57009|1103|0|1|45|45|1|3|0|-95|15.55555578
57009|1103|0|1|45|45|1|3|0|-90|15.55555578
57009|1103|0|1|45|45|1|3|0|-85|15.55555578
57009|1103|0|1|45|45|1|3|0|-80|16.11111055
57009|1103|0|1|45|45|1|3|0|-75|16.11111055
57009|1103|0|1|45|45|1|3|0|-70|16.11111055
57009|1103|0|1|45|45|1|3|0|-65|16.38888879
57009|1103|0|1|45|45|1|3|0|-60|16.66666703
57009|1103|0|1|45|45|1|3|0|-55|16.66666703
57009|1103|0|1|45|45|1|3|0|-50|16.66666703
57009|1103|0|1|45|45|1|3|0|-45|16.94444526
57009|1103|0|1|45|45|1|3|0|-40|16.94444526
57009|1103|0|1|45|45|1|3|0|-35|16.94444526
57009|1103|0|1|45|45|1|3|0|-30|17.18608828
57009|1103|0|1|45|45|1|3|0|-25|17.2222218
57009|1103|0|1|45|45|1|3|0|-20|17.50000004
57009|1103|0|1|45|45|1|3|0|-15|17.50000004
57009|1103|0|1|45|45|1|3|0|-10|17.50000004
57009|1103|0|1|45|45|1|3|0|-5|17.77777828
57009|1103|0|1|45|45|1|3|0|0|17.77777828
57009|1103|0|1|45|45|1|3|0|5|17.77777828
57009|1103|0|1|45|45|1|3|0|10|18.05555481
57009|1103|0|1|45|45|1|3|0|15|18.05555481
57009|1103|0|1|45|45|1|3|0|20|18.05555481
57009|1103|0|1|45|45|1|3|0|25|18.05555481
57009|1103|0|1|45|45|1|3|0|30|18.05555481
57009|1103|0|1|45|45|1|3|0|35|18.05555481
57009|1103|0|1|45|45|1|3|0|40|18.33333305
57009|1103|0|1|45|45|1|3|0|45|18.33333305
57009|1103|0|1|45|45|1|3|0|50|18.61111129
57009|1103|0|1|45|45|1|3|0|55|18.61111129
57009|1103|0|1|45|45|1|3|0|60|18.61111129
57009|1103|0|1|45|45|1|3|0|65|18.61111129
57009|1103|0|1|45|45|1|3|0|70|18.71193465
57009|1103|0|1|45|45|1|3|0|75|18.88888952
57009|1103|0|1|45|45|1|3|0|80|18.88888952
57009|1103|0|1|45|45|1|3|0|85|18.97404738
57009|1103|0|1|45|45|1|3|0|90|19.16666606
57009|1103|0|1|45|45|1|3|0|95|19.16666606
57009|1103|0|1|45|45|1|3|0|100|19.16666606
57010|1021|0|1|45|45|2|2|1|-15|7.069716812
57010|1021|0|1|45|45|2|2|1|-10|6.111111016
57010|1021|0|1|45|45|2|2|1|-5|4.90196088
57010|1021|0|1|45|45|2|2|1|0|3.33333332
57010|1021|0|1|45|45|2|2|1|5|5.000000193
57010|1021|0|1|45|45|2|2|1|10|6.111111016
57010|1021|0|1|45|45|2|2|1|15|6.734693884
57010|1021|0|1|45|45|2|2|1|20|7.777777889
57010|1021|0|1|45|45|2|2|1|25|8.611110899
57010|1021|0|1|45|45|2|2|1|30|9.402985361
57010|1021|0|1|45|45|2|2|1|35|9.733959285
57010|1021|0|1|45|45|2|2|1|40|10.00000039
57010|1021|0|1|45|45|2|2|1|45|9.722222148
57010|1021|0|1|45|45|2|2|1|50|10.00000039
57010|1021|0|1|45|45|2|2|1|55|10.27777777
57010|1021|0|1|45|45|2|2|1|60|10.55555516
57010|1021|0|1|45|45|2|2|1|65|10.8333334
57010|1021|0|1|45|45|2|2|1|70|10.8333334
57010|1021|0|1|45|45|2|2|1|75|11.05485199
57010|1021|0|1|45|45|2|2|1|80|11.11111078
57010|1021|0|1|45|45|2|2|1|85|11.38888902
57010|1021|0|1|45|45|2|2|1|90|11.11111078
57010|1021|0|1|45|45|2|2|1|95|10.60606026
57010|1021|0|1|45|45|2|2|1|100|10.27777777
57011|1021|0|1|45|45|1|2|1|-100|18.33333305
57011|1021|0|1|45|45|1|2|1|-95|18.61111129
57011|1021|0|1|45|45|1|2|1|-90|18.33333305
57011|1021|0|1|45|45|1|2|1|-85|18.61111129
57011|1021|0|1|45|45|1|2|1|-80|18.61111129
57011|1021|0|1|45|45|1|2|1|-75|18.61111129
57011|1021|0|1|45|45|1|2|1|-70|18.64403326
57011|1021|0|1|45|45|1|2|1|-65|18.88888952
57011|1021|0|1|45|45|1|2|1|-60|18.88888952
57011|1021|0|1|45|45|1|2|1|-55|18.88888952
57011|1021|0|1|45|45|1|2|1|-50|18.88888952
57011|1021|0|1|45|45|1|2|1|-45|18.88888952
57011|1021|0|1|45|45|1|2|1|-40|18.88888952
57011|1021|0|1|45|45|1|2|1|-35|18.88888952
57011|1021|0|1|45|45|1|2|1|-30|18.88888952
57011|1021|0|1|45|45|1|2|1|-25|19.16666606
57011|1021|0|1|45|45|1|2|1|-20|19.04501201
57011|1021|0|1|45|45|1|2|1|-15|19.16666606
57011|1021|0|1|45|45|1|2|1|-10|19.16666606
57011|1021|0|1|45|45|1|2|1|-5|19.16666606
57011|1021|0|1|45|45|1|2|1|0|19.16666606
57011|1021|0|1|45|45|1|2|1|5|19.16666606
57011|1021|0|1|45|45|1|2|1|10|19.16666606
57011|1021|0|1|45|45|1|2|1|15|19.16666606
57011|1021|0|1|45|45|1|2|1|20|19.4444443
57011|1021|0|1|45|45|1|2|1|25|19.16666606
57011|1021|0|1|45|45|1|2|1|30|19.33852897
57011|1021|0|1|45|45|1|2|1|35|19.4444443
57011|1021|0|1|45|45|1|2|1|40|19.4444443
57011|1021|0|1|45|45|1|2|1|45|19.4444443
57011|1021|0|1|45|45|1|2|1|50|19.4444443
57011|1021|0|1|45|45|1|2|1|55|19.4444443
57011|1021|0|1|45|45|1|2|1|60|19.4444443
57011|1021|0|1|45|45|1|2|1|65|19.4444443
57011|1021|0|1|45|45|1|2|1|70|19.4444443
57011|1021|0|1|45|45|1|2|1|75|19.4444443
57011|1021|0|1|45|45|1|2|1|80|19.4444443
57011|1021|0|1|45|45|1|2|1|85|19.69464189
57011|1021|0|1|45|45|1|2|1|90|19.72222253
57011|1021|0|1|45|45|1|2|1|95|19.72222253
57011|1021|0|1|45|45|1|2|1|100|19.86208305
57012|1021|0|1|45|45|3|2|1|-75|20.27777731
57012|1021|0|1|45|45|3|2|1|-70|19.38449216
57012|1021|0|1|45|45|3|2|1|-65|18.70506537
57012|1021|0|1|45|45|3|2|1|-60|18.05555481
57012|1021|0|1|45|45|3|2|1|-55|17.28942679
57012|1021|0|1|45|45|3|2|1|-50|16.38888879
57012|1021|0|1|45|45|3|2|1|-45|15.272727
57012|1021|0|1|45|45|3|2|1|-40|14.44444453
57012|1021|0|1|45|45|3|2|1|-35|13.33333328
57012|1021|0|1|45|45|3|2|1|-30|11.66666641
57012|1021|0|1|45|45|3|2|1|-25|10.8333334
57012|1021|0|1|45|45|3|2|1|-20|9.174836413
57012|1021|0|1|45|45|3|2|1|-15|7.931034604
57012|1021|0|1|45|45|3|2|1|-10|6.111111016
57012|1021|0|1|45|45|3|2|1|-5|4.166666757
57012|1021|0|1|45|45|3|2|1|0|0
57012|1021|0|1|45|45|3|2|1|5|4.680134816
57012|1021|0|1|45|45|3|2|1|10|6.148148052
57012|1021|0|1|45|45|3|2|1|15|7.222222264
57012|1021|0|1|45|45|3|2|1|20|8.333333513
57012|1021|0|1|45|45|3|2|1|25|9.166666523
57012|1021|0|1|45|45|3|2|1|30|9.921752979
57012|1021|0|1|45|45|3|2|1|35|10.55555516
57012|1021|0|1|45|45|3|2|1|40|11.16598056
57012|1021|0|1|45|45|3|2|1|45|11.55287807
57012|1021|0|1|45|45|3|2|1|50|12.17113653
57012|1021|0|1|45|45|3|2|1|55|12.50000027
57012|1021|0|1|45|45|3|2|1|60|12.77777766
57012|1021|0|1|45|45|3|2|1|65|13.05555589
57012|1021|0|1|45|45|3|2|1|70|13.33333328
57012|1021|0|1|45|45|3|2|1|75|13.61111152
57012|1021|0|1|45|45|3|2|1|80|13.8888889
57012|1021|0|1|45|45|3|2|1|85|14.16666629
57012|1021|0|1|45|45|3|2|1|90|14.44444453
57012|1021|0|1|45|45|3|2|1|95|14.79750794
57012|1021|0|1|45|45|3|2|1|100|14.9999993
57013|1021|0|1|45|45|1|2|1|-100|17.2222218
57013|1021|0|1|45|45|1|2|1|-95|17.50000004
57013|1021|0|1|45|45|1|2|1|-90|17.50000004
57013|1021|0|1|45|45|1|2|1|-85|17.77777828
57013|1021|0|1|45|45|1|2|1|-80|17.50000004
57013|1021|0|1|45|45|1|2|1|-75|17.77777828
57013|1021|0|1|45|45|1|2|1|-70|17.77777828
57013|1021|0|1|45|45|1|2|1|-65|17.77777828
57013|1021|0|1|45|45|1|2|1|-60|17.50000004
57013|1021|0|1|45|45|1|2|1|-55|17.77777828
57013|1021|0|1|45|45|1|2|1|-50|17.50000004
57013|1021|0|1|45|45|1|2|1|-45|17.50000004
57013|1021|0|1|45|45|1|2|1|-40|17.50000004
57013|1021|0|1|45|45|1|2|1|-35|17.33111091
57013|1021|0|1|45|45|1|2|1|-30|17.2222218
57013|1021|0|1|45|45|1|2|1|-25|17.10704618
57013|1021|0|1|45|45|1|2|1|-20|17.2222218
57013|1021|0|1|45|45|1|2|1|-15|17.2222218
57013|1021|0|1|45|45|1|2|1|-10|17.2222218
57013|1021|0|1|45|45|1|2|1|-5|17.20641335
57013|1021|0|1|45|45|1|2|1|0|16.94444526
57013|1021|0|1|45|45|1|2|1|5|17.2222218
57013|1021|0|1|45|45|1|2|1|10|17.2222218
57013|1021|0|1|45|45|1|2|1|15|17.2222218
57013|1021|0|1|45|45|1|2|1|20|17.2222218
57013|1021|0|1|45|45|1|2|1|25|17.2222218
57013|1021|0|1|45|45|1|2|1|30|17.2222218
57013|1021|0|1|45|45|1|2|1|35|17.2222218
57013|1021|0|1|45|45|1|2|1|40|17.15221295
57013|1021|0|1|45|45|1|2|1|45|17.2222218
57013|1021|0|1|45|45|1|2|1|50|17.2222218
57013|1021|0|1|45|45|1|2|1|55|17.2222218
57013|1021|0|1|45|45|1|2|1|60|17.2222218
57013|1021|0|1|45|45|1|2|1|65|16.99864538
57013|1021|0|1|45|45|1|2|1|70|17.2222218
57013|1021|0|1|45|45|1|2|1|75|16.94444526
57013|1021|0|1|45|45|1|2|1|80|16.94444526
57013|1021|0|1|45|45|1|2|1|85|16.94444526
57013|1021|0|1|45|45|1|2|1|90|16.94444526
57013|1021|0|1|45|45|1|2|1|95|16.81129538
57013|1021|0|1|45|45|1|2|1|100|16.66666703
57015|1021|0|1|45|45|1|2|1|-100|23.05555628
57015|1021|0|1|45|45|1|2|1|-95|23.05555628
57015|1021|0|1|45|45|1|2|1|-90|23.05555628
57015|1021|0|1|45|45|1|2|1|-85|23.33333281
57015|1021|0|1|45|45|1|2|1|-80|23.33333281
57015|1021|0|1|45|45|1|2|1|-75|23.33333281
57015|1021|0|1|45|45|1|2|1|-70|23.33333281
57015|1021|0|1|45|45|1|2|1|-65|23.33333281
57015|1021|0|1|45|45|1|2|1|-60|23.33333281
57015|1021|0|1|45|45|1|2|1|-55|23.33333281
57015|1021|0|1|45|45|1|2|1|-50|23.33333281
57015|1021|0|1|45|45|1|2|1|-45|23.53221545
57015|1021|0|1|45|45|1|2|1|-40|23.61111105
57015|1021|0|1|45|45|1|2|1|-35|23.61111105
57015|1021|0|1|45|45|1|2|1|-30|23.33333281
57015|1021|0|1|45|45|1|2|1|-25|23.33333281
57015|1021|0|1|45|45|1|2|1|-20|23.33333281
57015|1021|0|1|45|45|1|2|1|-15|23.33333281
57015|1021|0|1|45|45|1|2|1|-10|23.05555628
57015|1021|0|1|45|45|1|2|1|-5|23.05555628
57015|1021|0|1|45|45|1|2|1|0|23.05555628
57015|1021|0|1|45|45|1|2|1|5|22.77777804
57015|1021|0|1|45|45|1|2|1|10|22.77777804
57015|1021|0|1|45|45|1|2|1|15|22.61588277
57015|1021|0|1|45|45|1|2|1|20|22.4999998
57015|1021|0|1|45|45|1|2|1|25|22.4999998
57015|1021|0|1|45|45|1|2|1|30|22.22222156
57015|1021|0|1|45|45|1|2|1|35|22.22222156
57015|1021|0|1|45|45|1|2|1|40|22.22222156
57015|1021|0|1|45|45|1|2|1|45|22.22222156
57015|1021|0|1|45|45|1|2|1|50|22.22222156
57015|1021|0|1|45|45|1|2|1|55|22.08071268
57015|1021|0|1|45|45|1|2|1|60|21.94444503
57015|1021|0|1|45|45|1|2|1|65|21.94444503
57015|1021|0|1|45|45|1|2|1|70|22.22222156
57015|1021|0|1|45|45|1|2|1|75|21.94444503
57015|1021|0|1|45|45|1|2|1|80|21.94444503
57015|1021|0|1|45|45|1|2|1|85|21.9019821
57015|1021|0|1|45|45|1|2|1|90|21.66666679
57015|1021|0|1|45|45|1|2|1|95|21.66666679
57015|1021|0|1|45|45|1|2|1|100|21.38888855
57017|1021|0|1|45|45|1|2|1|-100|19.72222253
57017|1021|0|1|45|45|1|2|1|-95|19.72222253
57017|1021|0|1|45|45|1|2|1|-90|19.4444443
57017|1021|0|1|45|45|1|2|1|-85|19.4444443
57017|1021|0|1|45|45|1|2|1|-80|19.4444443
57017|1021|0|1|45|45|1|2|1|-75|19.4444443
57017|1021|0|1|45|45|1|2|1|-70|19.4444443
57017|1021|0|1|45|45|1|2|1|-65|19.26858465
57017|1021|0|1|45|45|1|2|1|-60|19.4444443
57017|1021|0|1|45|45|1|2|1|-55|19.16666606
57017|1021|0|1|45|45|1|2|1|-50|19.16666606
57017|1021|0|1|45|45|1|2|1|-45|19.16666606
57017|1021|0|1|45|45|1|2|1|-40|18.88888952
57017|1021|0|1|45|45|1|2|1|-35|18.88888952
57017|1021|0|1|45|45|1|2|1|-30|18.88888952
57017|1021|0|1|45|45|1|2|1|-25|18.88888952
57017|1021|0|1|45|45|1|2|1|-20|18.81893053
57017|1021|0|1|45|45|1|2|1|-15|18.61111129
57017|1021|0|1|45|45|1|2|1|-10|18.61111129
57017|1021|0|1|45|45|1|2|1|-5|18.61111129
57017|1021|0|1|45|45|1|2|1|0|18.33333305
57017|1021|0|1|45|45|1|2|1|5|18.33333305
57017|1021|0|1|45|45|1|2|1|10|18.33333305
57017|1021|0|1|45|45|1|2|1|15|18.61111129
57017|1021|0|1|45|45|1|2|1|20|18.33333305
57017|1021|0|1|45|45|1|2|1|25|18.33333305
57017|1021|0|1|45|45|1|2|1|30|18.33333305
57017|1021|0|1|45|45|1|2|1|35|18.33333305
57017|1021|0|1|45|45|1|2|1|40|18.33333305
57017|1021|0|1|45|45|1|2|1|45|18.33333305
57017|1021|0|1|45|45|1|2|1|50|18.33333305
57017|1021|0|1|45|45|1|2|1|55|18.33333305
57017|1021|0|1|45|45|1|2|1|60|18.61111129
57017|1021|0|1|45|45|1|2|1|65|18.4419382
57017|1021|0|1|45|45|1|2|1|70|18.61111129
57017|1021|0|1|45|45|1|2|1|75|18.61111129
57017|1021|0|1|45|45|1|2|1|80|18.61111129
57017|1021|0|1|45|45|1|2|1|85|18.61111129
57017|1021|0|1|45|45|1|2|1|90|18.61111129
57017|1021|0|1|45|45|1|2|1|95|18.61111129
57017|1021|0|1|45|45|1|2|1|100|18.61111129
57019|1021|0|1|45|45|1|2|1|-100|20.83333378
57019|1021|0|1|45|45|1|2|1|-95|20.83333378
57019|1021|0|1|45|45|1|2|1|-90|20.57419837
57019|1021|0|1|45|45|1|2|1|-85|20.83333378
57019|1021|0|1|45|45|1|2|1|-80|20.83333378
57019|1021|0|1|45|45|1|2|1|-75|20.79045528
57019|1021|0|1|45|45|1|2|1|-70|20.7158839
57019|1021|0|1|45|45|1|2|1|-65|20.83333378
57019|1021|0|1|45|45|1|2|1|-60|20.83333378
57019|1021|0|1|45|45|1|2|1|-55|20.83333378
57019|1021|0|1|45|45|1|2|1|-50|20.83333378
57019|1021|0|1|45|45|1|2|1|-45|20.83333378
57019|1021|0|1|45|45|1|2|1|-40|20.83333378
57019|1021|0|1|45|45|1|2|1|-35|20.83333378
57019|1021|0|1|45|45|1|2|1|-30|20.83333378
57019|1021|0|1|45|45|1|2|1|-25|21.11111032
57019|1021|0|1|45|45|1|2|1|-20|21.11111032
57019|1021|0|1|45|45|1|2|1|-15|21.11111032
57019|1021|0|1|45|45|1|2|1|-10|21.11111032
57019|1021|0|1|45|45|1|2|1|-5|21.11111032
57019|1021|0|1|45|45|1|2|1|0|21.11111032
57019|1021|0|1|45|45|1|2|1|5|21.38888855
57019|1021|0|1|45|45|1|2|1|10|21.38888855
57019|1021|0|1|45|45|1|2|1|15|21.38888855
57019|1021|0|1|45|45|1|2|1|20|21.38888855
57019|1021|0|1|45|45|1|2|1|25|21.38888855
57019|1021|0|1|45|45|1|2|1|30|21.38888855
57019|1021|0|1|45|45|1|2|1|35|21.38888855
57019|1021|0|1|45|45|1|2|1|40|21.58422946
57019|1021|0|1|45|45|1|2|1|45|21.38888855
57019|1021|0|1|45|45|1|2|1|50|21.38888855
57019|1021|0|1|45|45|1|2|1|55|21.38888855
57019|1021|0|1|45|45|1|2|1|60|21.37981072
57019|1021|0|1|45|45|1|2|1|65|21.22004309
57019|1021|0|1|45|45|1|2|1|70|21.18373193
57019|1021|0|1|45|45|1|2|1|75|21.38888855
57019|1021|0|1|45|45|1|2|1|80|21.11111032
57019|1021|0|1|45|45|1|2|1|85|21.11111032
57019|1021|0|1|45|45|1|2|1|90|21.16194578
57019|1021|0|1|45|45|1|2|1|95|21.38888855
57019|1021|0|1|45|45|1|2|1|100|21.14742094
57020|1103|0|1|45|45|1|3|0|-100|21.11111032
57020|1103|0|1|45|45|1|3|0|-95|21.11111032
57020|1103|0|1|45|45|1|3|0|-90|21.11111032
57020|1103|0|1|45|45|1|3|0|-85|21.11111032
57020|1103|0|1|45|45|1|3|0|-80|21.11111032
57020|1103|0|1|45|45|1|3|0|-75|21.11111032
57020|1103|0|1|45|45|1|3|0|-70|21.11111032
57020|1103|0|1|45|45|1|3|0|-65|21.11111032
57020|1103|0|1|45|45|1|3|0|-60|21.11111032
57020|1103|0|1|45|45|1|3|0|-55|21.11111032
57020|1103|0|1|45|45|1|3|0|-50|21.11111032
57020|1103|0|1|45|45|1|3|0|-45|21.38888855
57020|1103|0|1|45|45|1|3|0|-40|21.28903369
57020|1103|0|1|45|45|1|3|0|-35|21.11111032
57020|1103|0|1|45|45|1|3|0|-30|21.13652793
57020|1103|0|1|45|45|1|3|0|-25|21.38888855
57020|1103|0|1|45|45|1|3|0|-20|21.60215057
57020|1103|0|1|45|45|1|3|0|-15|21.66666679
57020|1103|0|1|45|45|1|3|0|-10|21.66666679
57020|1103|0|1|45|45|1|3|0|-5|21.66666679
57020|1103|0|1|45|45|1|3|0|0|21.66666679
57020|1103|0|1|45|45|1|3|0|5|21.66666679
57020|1103|0|1|45|45|1|3|0|10|21.94444503
57020|1103|0|1|45|45|1|3|0|15|21.94444503
57020|1103|0|1|45|45|1|3|0|20|21.94444503
57020|1103|0|1|45|45|1|3|0|25|21.94444503
57020|1103|0|1|45|45|1|3|0|30|21.94444503
